country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Denmark,7.072,7.665,7.894,7.7170000000000005,8.08,8.52,8.538,8.452,8.244,8.546,8.734,9.112,9.442,9.679,9.995,9.876,9.952,10.414000000000001,10.450999999999999,10.068999999999999,12.315999999999999,12.485999999999999,12.644,12.917,12.985999999999999,13.035,12.975999999999999,13.0,13.002,13.392999999999999,13.437999999999999,13.587,14.073,13.809000000000001,13.625,14.002,14.225999999999999,14.327
Djibouti,0.035,0.038,0.038,0.048,0.057999999999999996,0.057999999999999996,0.057999999999999996,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.11,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.13,0.13,0.13,0.13,0.1303,0.1303,0.1303,0.1303,0.1303,0.1303
Dominica,0.005,0.005,0.006,0.006,0.006,0.006999999999999999,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.019,0.019,0.019,0.019,0.019,0.0211,0.0221,0.0211,0.0221,0.0221,0.0231,0.0231,0.0252,0.0232,0.0252,0.0264,0.0264,0.0264,0.0264,0.0274,0.0274,0.0282,0.0282
Dominican Republic,0.96,0.96,0.96,0.96,0.96,0.96,1.065,1.405,1.405,1.4469999999999998,1.46,1.46,1.61,1.61,1.6119999999999999,1.6119999999999999,1.6380000000000001,2.6289999999999996,2.9410000000000003,3.0810000000000004,2.532,2.867,2.928,3.3510000000000004,3.252,3.177,3.2060000000000004,3.2060000000000004,2.958,2.9810000000000003,3.012,3.0439999999999996,3.1719999999999997,3.719,3.784,3.739,3.839,3.8789999999999996
Ecuador,1.194,1.335,1.8330000000000002,1.778,1.795,1.8019999999999998,1.956,1.966,1.9140000000000001,1.903,1.671,1.6840000000000002,2.294,2.4459999999999997,2.563,2.55,2.739,3.1260000000000003,3.4189999999999996,3.48,3.392,3.2510000000000003,3.407,3.302,3.3289999999999997,3.623,4.06,4.552,4.284,4.934,5.233,5.317,5.4441,5.485,5.726,6.0,8.218,7.397
Egypt,4.957,5.165,4.947,5.782,6.726,9.067,11.54,9.579,10.312000000000001,11.474,11.728,11.793,12.09,11.911,12.047,12.978,16.707,16.775,17.094,17.861,17.3021,17.1635,17.0626,17.1316,19.4046,20.5296,21.9866,22.6457,23.5449,24.733,27.677,29.726999999999997,31.451999999999998,32.133,35.408,39.045,45.218999999999994,55.14
El Salvador,0.40399999999999997,0.405,0.405,0.59,0.626,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.6459999999999999,0.7659999999999999,0.7659999999999999,0.857,0.857,0.857,0.8540000000000001,0.95,1.1181,1.1292,1.0554,1.1065,1.1166,1.2619,1.2599,1.42,1.527,1.5765,1.5590000000000002,1.598,1.6159999999999999,1.72,1.713,1.8559999999999999,1.962,2.1519999999999997
Equatorial Guinea,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.012,0.012,0.018000000000000002,0.021,0.031,0.055999999999999994,0.055999999999999994,0.06,0.06,0.06,0.06,0.06,0.305,0.31,0.31,0.331,0.331,0.331
Ethiopia,0.243,0.243,0.243,0.253,0.253,0.253,0.252,0.36700000000000005,0.405,0.405,0.406,0.409,0.409,0.409,0.419,0.419,0.42,0.423,0.423,0.44299999999999995,0.529,0.5539999999999999,0.738,0.738,0.835,0.8403,0.8370000000000001,0.85,0.966,1.645,2.1023,2.2325,2.254,2.431,2.526,2.7769999999999997,2.745,4.4
Falkland Islands,0.001,0.001,0.001,0.004,0.005,0.006,0.006,0.006,0.006,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009009999999999999,0.009009999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.011000000000000001,0.011000000000000001,0.0121,0.0121,0.0121
